Date;Year;Month;GEO_Type;GEO_Name;Index_NSA;Index_SA_Not_Inflation_Adj;Index_SA;Inflation Factor (2023-12-Price)
01-01-1975;1975;1;State;AK;34,34694976;34,54518837;203,9302208;5,903
02-01-1975;1975;2;State;AK;34,90974611;35,06897922;205,8415738;5,870
03-01-1975;1975;3;State;AK;35,48468682;35,52717044;207,741092;5,847
04-01-1975;1975;4;State;AK;36,07708702;35,96701599;209,5194047;5,825
05-01-1975;1975;5;State;AK;36,7184906;36,42978812;211,8155489;5,814
06-01-1975;1975;6;State;AK;37,40856919;36,90981051;213,0020321;5,771
07-01-1975;1975;7;State;AK;38,09472312;37,43221544;214,0166122;5,717
08-01-1975;1975;8;State;AK;38,71058022;38,02464942;216,6015924;5,696
09-01-1975;1975;9;State;AK;39,23049772;38,69618021;218,812016;5,655
10-01-1975;1975;10;State;AK;39,67679117;39,38370173;221,4827475;5,624
11-01-1975;1975;11;State;AK;40,05525327;40,04588074;223,5776729;5,583
12-01-1975;1975;12;State;AK;40,35266585;40,51454386;224,9737644;5,553
01-01-1976;1976;1;State;AK;40,57285454;40,8070269;225,7857186;5,533
02-01-1976;1976;2;State;AK;40,7495179;40,9353878;226,0907603;5,523
03-01-1976;1976;3;State;AK;40,91578558;40,96477151;225,8490265;5,513
04-01-1976;1976;4;State;AK;41,08467138;40,95932219;225,4164537;5,503
05-01-1976;1976;5;State;AK;41,25917398;40,93476991;224,0830271;5,474
06-01-1976;1976;6;State;AK;41,43728867;40,88481616;222,6253953;5,445
07-01-1976;1976;7;State;AK;41,60170168;40,87820393;221,4178673;5,417
08-01-1976;1976;8;State;AK;41,74782267;41,00807356;220,9583708;5,388
09-01-1976;1976;9;State;AK;41,92986885;41,35878609;221,6874016;5,360
10-01-1976;1976;10;State;AK;42,1898714;41,87821798;223,3085454;5,332
11-01-1976;1976;11;State;AK;42,52466825;42,51471795;225,9221867;5,314
12-01-1976;1976;12;State;AK;42,93313085;43,10536064;227,8841653;5,287
01-01-1977;1977;1;State;AK;43,38862444;43,63904846;229,5265264;5,260
02-01-1977;1977;2;State;AK;43,83380942;44,03374768;229,2591455;5,206
03-01-1977;1977;3;State;AK;44,2100824;44,26301239;229,2928015;5,180
04-01-1977;1977;4;State;AK;44,51124705;44,37544337;228,342719;5,146
05-01-1977;1977;5;State;AK;44,77639279;44,42433432;227,8348476;5,129
06-01-1977;1977;6;State;AK;45,03329837;44,43288119;226,7487042;5,103
07-01-1977;1977;7;State;AK;45,30770641;44,51975728;226,0710346;5,078
08-01-1977;1977;8;State;AK;45,58108548;44,77341303;226,2427673;5,053
09-01-1977;1977;9;State;AK;45,81558592;45,19157988;227,6107464;5,037
10-01-1977;1977;10;State;AK;46,02384368;45,68386907;228,9696283;5,012
11-01-1977;1977;11;State;AK;46,25456221;46,24373914;230,2803953;4,980
12-01-1977;1977;12;State;AK;46,55485816;46,7416169;231,6388489;4,956
01-01-1978;1978;1;State;AK;46,93038573;47,20125153;232,4243828;4,924
02-01-1978;1978;2;State;AK;47,41065093;47,62690416;233,4035817;4,901
03-01-1978;1978;3;State;AK;48,03502664;48,09253595;234,1985132;4,870
04-01-1978;1978;4;State;AK;48,73453956;48,58585068;234,7494947;4,832
05-01-1978;1978;5;State;AK;49,4137205;49,0252006;234,6688137;4,787
06-01-1978;1978;6;State;AK;49,9833391;49,31692436;234,2493209;4,750
07-01-1978;1978;7;State;AK;50,35777761;49,48200241;233,2392731;4,714
08-01-1978;1978;8;State;AK;50,56261252;49,66667005;232,688726;4,685
09-01-1978;1978;9;State;AK;50,74097786;50,04988819;232,3684599;4,643
10-01-1978;1978;10;State;AK;51,02223079;50,64533344;233,0304253;4,601
11-01-1978;1978;11;State;AK;51,44850311;51,43646474;235,2681036;4,574
12-01-1978;1978;12;State;AK;52,0114502;52,22009841;237,4453258;4,547
01-01-1979;1979;1;State;AK;52,67815125;52,98219117;238,8004039;4,507
02-01-1979;1979;2;State;AK;53,4669901;53,71086798;239,6358497;4,462
03-01-1979;1979;3;State;AK;54,44330171;54,50848333;240,7590581;4,417
04-01-1979;1979;4;State;AK;55,55411933;55,38462381;242,2033927;4,373
05-01-1979;1979;5;State;AK;56,54275513;56,09818258;242,5751413;4,324
06-01-1979;1979;6;State;AK;57,12637781;56,36472676;241,0271256;4,276
07-01-1979;1979;7;State;AK;57,26512661;56,26922521;237,9818237;4,229
08-01-1979;1979;8;State;AK;57,12904965;56,11675338;235,0827499;4,189
09-01-1979;1979;9;State;AK;56,91582503;56,14063423;232,9700496;4,150
10-01-1979;1979;10;State;AK;56,78310224;56,36364974;231,40726;4,106
11-01-1979;1979;11;State;AK;56,80534296;56,79205118;230,7117298;4,062
12-01-1979;1979;12;State;AK;56,96877202;57,19730704;229,6386342;4,015
01-01-1980;1980;1;State;AK;57,19851403;57,52864392;227,7116485;3,958
02-01-1980;1980;2;State;AK;57,41045696;57,67232212;225,3907351;3,908
03-01-1980;1980;3;State;AK;57,5503628;57,61926437;222,0909728;3,854
04-01-1980;1980;4;State;AK;57,63393262;57,45809174;219,2796806;3,816
05-01-1980;1980;5;State;AK;57,72911166;57,2752112;216,4414107;3,779
06-01-1980;1980;6;State;AK;57,89622338;57,12430814;213,7778563;3,742
07-01-1980;1980;7;State;AK;58,159645;57,14818692;213,6082993;3,738
08-01-1980;1980;8;State;AK;58,51691382;57,48002541;213,2992549;3,711
09-01-1980;1980;9;State;AK;58,96417313;58,16108394;214,0258567;3,680
10-01-1980;1980;10;State;AK;59,50096406;59,06143486;215,2862517;3,645
11-01-1980;1980;11;State;AK;60,12674092;60,11267183;216,8143286;3,607
12-01-1980;1980;12;State;AK;60,83740949;61,0814639;218,2686728;3,573
01-01-1981;1981;1;State;AK;61,6230091;61,97867557;219,4428928;3,541
02-01-1981;1981;2;State;AK;62,46797869;62,75291261;220,1643153;3,508
03-01-1981;1981;3;State;AK;63,36099249;63,43685062;221,0566606;3,485
04-01-1981;1981;4;State;AK;64,29974596;64,10356767;222,1264163;3,465
05-01-1981;1981;5;State;AK;65,27954375;64,76627734;222,9216276;3,442
06-01-1981;1981;6;State;AK;66,30150983;65,41752913;223,1728042;3,412
07-01-1981;1981;7;State;AK;67,38042344;66,20860632;223,4030331;3,374
08-01-1981;1981;8;State;AK;68,5149014;67,30085382;225,3644274;3,349
09-01-1981;1981;9;State;AK;69,67847305;68,72945567;227,9234114;3,316
10-01-1981;1981;10;State;AK;70,83442279;70,31117436;232,4198351;3,306
11-01-1981;1981;11;State;AK;71,94330641;71,92647245;236,7454473;3,291
12-01-1981;1981;12;State;AK;72,97128369;73,26401415;240,3791526;3,281
01-01-1982;1982;1;State;AK;73,89224572;74,31872589;243,0647465;3,271
02-01-1982;1982;2;State;AK;74,69574612;75,03645444;244,6346887;3,260
03-01-1982;1982;3;State;AK;75,40239676;75,49267137;246,1220522;3,260
04-01-1982;1982;4;State;AK;76,05029641;75,81826734;246,4029841;3,250
05-01-1982;1982;5;State;AK;76,64758731;76,04493854;244,8202963;3,219
06-01-1982;1982;6;State;AK;77,15164529;76,12300258;242,2924542;3,183
07-01-1982;1982;7;State;AK;77,51149753;76,16349013;241,1781361;3,167
08-01-1982;1982;8;State;AK;77,72169549;76,34450861;241,2564614;3,160
09-01-1982;1982;9;State;AK;77,8392878;76,77912026;242,6298787;3,160
10-01-1982;1982;10;State;AK;77,96071802;77,38482812;243,5468563;3,147
11-01-1982;1982;11;State;AK;78,16009375;78,14180515;246,1801756;3,150
12-01-1982;1982;12;State;AK;78,45159921;78,76631424;248,9096151;3,160
01-01-1983;1983;1;State;AK;78,80987385;79,26473703;249,9729667;3,154
02-01-1983;1983;2;State;AK;79,23329445;79,59469963;250,7574158;3,150
03-01-1983;1983;3;State;AK;79,77912136;79,87463599;251,3828223;3,147
04-01-1983;1983;4;State;AK;80,55000041;80,30424265;250,9442559;3,125
05-01-1983;1983;5;State;AK;81,59397647;80,95243645;251,9497695;3,112
06-01-1983;1983;6;State;AK;82,75571589;81,65235552;253,6168164;3,106
07-01-1983;1983;7;State;AK;83,80533008;82,34786661;254,7519542;3,094
08-01-1983;1983;8;State;AK;84,65991194;83,15978333;256,4926856;3,084
09-01-1983;1983;9;State;AK;85,32628907;84,16414895;258,8148175;3,075
10-01-1983;1983;10;State;AK;85,79924439;85,16545186;260,8546819;3,063
11-01-1983;1983;11;State;AK;86,05760103;86,03746475;262,7436097;3,054
12-01-1983;1983;12;State;AK;86,11664504;86,46210902;263,2592156;3,045
01-01-1984;1984;1;State;AK;86,01190844;86,5083393;261,5941008;3,024
02-01-1984;1984;2;State;AK;85,78789183;86,17919417;259,3288184;3,009
03-01-1984;1984;3;State;AK;85,55184995;85,65427584;256,9977885;3,000
04-01-1984;1984;4;State;AK;85,47891326;85,21811736;254,6990512;2,989
05-01-1984;1984;5;State;AK;85,64959364;84,97616598;253,4851347;2,983
06-01-1984;1984;6;State;AK;85,91866813;84,77313688;252,3917823;2,977
07-01-1984;1984;7;State;AK;86,13561849;84,63762861;251,0200839;2,966
08-01-1984;1984;8;State;AK;86,31531431;84,78585307;250,7371058;2,957
09-01-1984;1984;9;State;AK;86,43685292;85,25958702;251,41562;2,949
10-01-1984;1984;10;State;AK;86,31545707;85,67785147;251,6874521;2,938
11-01-1984;1984;11;State;AK;85,82972295;85,80963975;251,5958195;2,932
12-01-1984;1984;12;State;AK;85,05800347;85,3992207;249,9177838;2,926
01-01-1985;1985;1;State;AK;84,24888054;84,73513565;247,5051585;2,921
02-01-1985;1985;2;State;AK;83,67486565;84,0565301;244,1371704;2,904
03-01-1985;1985;3;State;AK;83,45333239;83,55324602;241,539291;2,891
04-01-1985;1985;4;State;AK;83,56023899;83,30529716;240,3723744;2,885
05-01-1985;1985;5;State;AK;83,81225231;83,15327094;239,4860744;2,880
06-01-1985;1985;6;State;AK;83,8317564;82,71404926;237,5562884;2,872
07-01-1985;1985;7;State;AK;83,3264551;81,87731977;234,7165038;2,867
08-01-1985;1985;8;State;AK;82,42995161;80,96933677;231,683364;2,861
09-01-1985;1985;9;State;AK;81,48783413;80,37797381;229,565739;2,856
10-01-1985;1985;10;State;AK;80,74350526;80,14705919;228,062335;2,846
11-01-1985;1985;11;State;AK;80,29144375;80,27265646;227,3719312;2,832
12-01-1985;1985;12;State;AK;80,06255214;80,38372971;226,6468811;2,820
01-01-1986;1986;1;State;AK;80,01544021;80,47726165;226,0847199;2,809
02-01-1986;1986;2;State;AK;80,13531595;80,50083537;226,5632535;2,814
03-01-1986;1986;3;State;AK;80,34928898;80,4454861;227,6526147;2,830
04-01-1986;1986;4;State;AK;80,63064684;80,38464307;228,3175296;2,840
05-01-1986;1986;5;State;AK;80,87710655;80,2412027;227,2828386;2,832
06-01-1986;1986;6;State;AK;80,78048038;79,70345529;224,9342248;2,822
07-01-1986;1986;7;State;AK;80,12886552;78,73533949;221,9991432;2,820
08-01-1986;1986;8;State;AK;79,14492123;77,74251557;218,9998152;2,817
09-01-1986;1986;9;State;AK;78,14999683;77,08559767;216,3596509;2,807
10-01-1986;1986;10;State;AK;77,31145341;76,74035963;214,999747;2,802
11-01-1986;1986;11;State;AK;76,64562704;76,62769287;214,2951735;2,797
12-01-1986;1986;12;State;AK;75,93043828;76,23503946;212,4274238;2,786
01-01-1987;1987;1;State;AK;74,99262141;75,42545282;209,0395436;2,771
02-01-1987;1987;2;State;AK;73,8266653;74,16340925;204,8064338;2,762
03-01-1987;1987;3;State;AK;72,42312611;72,50983361;199,5261234;2,752
04-01-1987;1987;4;State;AK;70,79635543;70,58035608;193,3551047;2,740
05-01-1987;1987;5;State;AK;69,03522124;68,49242552;187,1370658;2,732
06-01-1987;1987;6;State;AK;67,29605972;66,39881891;180,6176577;2,720
07-01-1987;1987;7;State;AK;65,69734118;64,55479463;175,1386327;2,713
08-01-1987;1987;8;State;AK;64,24274875;63,10440154;170,4547606;2,701
09-01-1987;1987;9;State;AK;62,93602307;62,07883754;167,0997773;2,692
10-01-1987;1987;10;State;AK;61,88430648;61,42717183;164,9143294;2,685
11-01-1987;1987;11;State;AK;61,25987342;61,24553931;163,8567617;2,675
12-01-1987;1987;12;State;AK;61,26831158;61,51409443;164,2905237;2,671
01-01-1988;1988;1;State;AK;62,0047858;62,36265573;165,9825091;2,662
02-01-1988;1988;2;State;AK;63,28415727;63,57281396;168,9122008;2,657
03-01-1988;1988;3;State;AK;64,52957716;64,60683438;171,2175387;2,650
04-01-1988;1988;4;State;AK;65,27351881;65,07436965;171,4265447;2,634
05-01-1988;1988;5;State;AK;65,90709168;65,38889122;171,8152941;2,628
06-01-1988;1988;6;State;AK;66,94641661;66,05383757;172,8270671;2,616
07-01-1988;1988;7;State;AK;68,31558895;67,12750829;174,8951997;2,605
08-01-1988;1988;8;State;AK;69,81698893;68,57986919;177,9284536;2,594
09-01-1988;1988;9;State;AK;71,47779534;70,50427122;182,1558971;2,584
10-01-1988;1988;10;State;AK;73,160316;72,6198863;186,9959044;2,575
11-01-1988;1988;11;State;AK;74,26916276;74,25178455;190,5622981;2,566
12-01-1988;1988;12;State;AK;74,18043222;74,47801298;190,5094506;2,558
01-01-1989;1989;1;State;AK;72,58400922;73,00293875;185,9659514;2,547
02-01-1989;1989;2;State;AK;69,57355162;69,890896;177,452755;2,539
03-01-1989;1989;3;State;AK;65,76692948;65,84566821;166,3610744;2,527
04-01-1989;1989;4;State;AK;62,2826495;62,09262537;155,7319362;2,508
05-01-1989;1989;5;State;AK;59,97987259;59,50827539;148,5263053;2,496
06-01-1989;1989;6;State;AK;58,77235812;57,98876171;144,2672544;2,488
07-01-1989;1989;7;State;AK;58,09054412;57,08028791;141,5508614;2,480
08-01-1989;1989;8;State;AK;57,59396438;56,57343021;140,2939276;2,480
09-01-1989;1989;9;State;AK;57,13724434;56,35903787;139,4262986;2,474
10-01-1989;1989;10;State;AK;56,61104584;56,19286433;138,3500584;2,462
11-01-1989;1989;11;State;AK;56,02702111;56,01391145;137,3617716;2,452
12-01-1989;1989;12;State;AK;55,56686445;55,78977553;136,3788351;2,445
01-01-1990;1990;1;State;AK;55,48708208;55,89294492;135,3450949;2,422
02-01-1990;1990;2;State;AK;56,05237644;56,47135877;136,2115644;2,412
03-01-1990;1990;3;State;AK;57,49166951;57,76643349;138,6852582;2,401
04-01-1990;1990;4;State;AK;59,90129889;59,91665381;143,5127039;2,395
05-01-1990;1990;5;State;AK;63,06416398;62,70545835;149,9597879;2,391
06-01-1990;1990;6;State;AK;66,26094264;65,30996412;155,2265507;2,377
07-01-1990;1990;7;State;AK;68,62862601;67,19245859;158,9665445;2,366
08-01-1990;1990;8;State;AK;69,75762758;68,17774843;159,9493496;2,346
09-01-1990;1990;9;State;AK;69,90300915;68,6459486;159,9538677;2,330
10-01-1990;1990;10;State;AK;69,59707834;68,90147929;159,4661208;2,314
11-01-1990;1990;11;State;AK;69,18919674;69,18170874;159,755416;2,309
12-01-1990;1990;12;State;AK;68,90261941;69,32085441;159,4803221;2,301
01-01-1991;1991;1;State;AK;68,92303528;69,41579509;159,1059496;2,292
02-01-1991;1991;2;State;AK;69,20426123;69,65511408;159,5360477;2,290
03-01-1991;1991;3;State;AK;69,65046356;69,89253825;160,0798371;2,290
04-01-1991;1991;4;State;AK;70,30526149;70,23380263;160,5042538;2,285
05-01-1991;1991;5;State;AK;71,13674848;70,67296636;160,9123376;2,277
06-01-1991;1991;6;State;AK;72,03149714;71,03696272;161,2653967;2,270
07-01-1991;1991;7;State;AK;72,81557633;71,39814061;161,8473181;2,267
08-01-1991;1991;8;State;AK;73,25801106;71,73180417;162,1275306;2,260
09-01-1991;1991;9;State;AK;73,23258211;72,02933469;162,3246777;2,254
10-01-1991;1991;10;State;AK;72,90195882;72,25534654;162,5966487;2,250
11-01-1991;1991;11;State;AK;72,61717681;72,60673672;162,6759732;2,241
12-01-1991;1991;12;State;AK;72,62418019;73,01227127;163,1111046;2,234
01-01-1992;1992;1;State;AK;72,9684072;73,42912392;163,9237497;2,232
02-01-1992;1992;2;State;AK;73,53857707;73,8937494;164,6039248;2,228
03-01-1992;1992;3;State;AK;74,1719075;74,26691103;164,8405079;2,220
04-01-1992;1992;4;State;AK;74,69694067;74,46997049;164,9354923;2,215
05-01-1992;1992;5;State;AK;75,02969586;74,44360331;164,5230277;2,210
06-01-1992;1992;6;State;AK;75,26831624;74,27776139;163,6878273;2,204
07-01-1992;1992;7;State;AK;75,4712494;74,16211753;162,9676903;2,197
08-01-1992;1992;8;State;AK;75,52646684;74,17766584;162,6545519;2,193
09-01-1992;1992;9;State;AK;75,39656085;74,35784372;162,7029722;2,188
10-01-1992;1992;10;State;AK;75,20307732;74,65075354;162,6522438;2,179
11-01-1992;1992;11;State;AK;75,03359621;75,01666903;162,9894189;2,173
12-01-1992;1992;12;State;AK;74,9473063;75,25319626;163,273523;2,170
01-01-1993;1993;1;State;AK;75,00170733;75,36132044;162,9356078;2,162
02-01-1993;1993;2;State;AK;75,13427145;75,341546;162,5513599;2,158
03-01-1993;1993;3;State;AK;75,32874467;75,25635158;162,1409386;2,155
04-01-1993;1993;4;State;AK;75,67625565;75,29797784;161,6665388;2,147
05-01-1993;1993;5;State;AK;76,19015685;75,4944773;161,6388066;2,141
06-01-1993;1993;6;State;AK;76,84006914;75,86595026;162,3215885;2,140
07-01-1993;1993;7;State;AK;77,51703808;76,33544621;163,1000577;2,137
08-01-1993;1993;8;State;AK;78,05521879;76,90257554;163,9713742;2,132
09-01-1993;1993;9;State;AK;78,38124111;77,51721201;165,0539246;2,129
10-01-1993;1993;10;State;AK;78,55851415;78,09925511;165,6079685;2,120
11-01-1993;1993;11;State;AK;78,68911931;78,66367508;166,3478108;2,115
12-01-1993;1993;12;State;AK;78,83855186;79,0572325;166,8372391;2,110
01-01-1994;1994;1;State;AK;79,12032312;79,3807433;167,5199552;2,110
02-01-1994;1994;2;State;AK;79,68295011;79,78188039;167,9074118;2,105
03-01-1994;1994;3;State;AK;80,47561159;80,26879078;168,4727872;2,099
04-01-1994;1994;4;State;AK;81,24544541;80,72202218;169,3089577;2,097
05-01-1994;1994;5;State;AK;81,8065238;80,97566707;169,4955214;2,093
06-01-1994;1994;6;State;AK;82,23761998;81,1959909;169,4970427;2,088
07-01-1994;1994;7;State;AK;82,53636835;81,38444461;169,3180337;2,080
08-01-1994;1994;8;State;AK;82,4944303;81,4670146;168,8073089;2,072
09-01-1994;1994;9;State;AK;82,22237957;81,49408354;168,524088;2,068
10-01-1994;1994;10;State;AK;81,98372847;81,58439205;168,5979141;2,067
11-01-1994;1994;11;State;AK;81,94023372;81,91;168,8188065;2,061
12-01-1994;1994;12;State;AK;82,15299991;82,30047842;169,2845723;2,057
01-01-1995;1995;1;State;AK;82,55724948;82,72324299;169,7019235;2,051
02-01-1995;1995;2;State;AK;83,04870735;83,0642815;169,9498502;2,046
03-01-1995;1995;3;State;AK;83,57510696;83,30153728;170,0971113;2,042
04-01-1995;1995;4;State;AK;84,14604185;83,5486834;169,9274546;2,034
05-01-1995;1995;5;State;AK;84,66866083;83,77202332;170,0456412;2,030
06-01-1995;1995;6;State;AK;85,06499918;84,00188724;170,1765792;2,026
07-01-1995;1995;7;State;AK;85,32658275;84,22130016;170,3974617;2,023
08-01-1995;1995;8;State;AK;85,41377306;84,46527094;170,5557664;2,019
09-01-1995;1995;9;State;AK;85,36279724;84,70371878;170,8138181;2,017
10-01-1995;1995;10;State;AK;85,25315118;84,85681006;170,6766205;2,011
11-01-1995;1995;11;State;AK;85,17354186;85,08724259;170,917407;2,009
12-01-1995;1995;12;State;AK;85,22784328;85,29127077;171,1045973;2,006
01-01-1996;1996;1;State;AK;85,44390485;85,5530183;170,7421459;1,996
02-01-1996;1996;2;State;AK;85,83840357;85,83896927;170,9812584;1,992
03-01-1996;1996;3;State;AK;86,43324636;86,1617626;171,0723788;1,985
04-01-1996;1996;4;State;AK;87,12886661;86,51607807;171,1156116;1,978
05-01-1996;1996;5;State;AK;87,77635207;86,85047367;171,4474996;1,974
06-01-1996;1996;6;State;AK;88,25977333;87,17366464;171,7560406;1,970
07-01-1996;1996;7;State;AK;88,49143347;87,39500065;171,8631038;1,967
08-01-1996;1996;8;State;AK;88,46780073;87,54169482;171,9325569;1,964
09-01-1996;1996;9;State;AK;88,35143119;87,70529022;171,7077154;1,958
10-01-1996;1996;10;State;AK;88,36316499;87,91635264;171,5769314;1,952
11-01-1996;1996;11;State;AK;88,49491568;88,31094273;171,8040144;1,945
12-01-1996;1996;12;State;AK;88,64387043;88,61315169;171,9585272;1,941
01-01-1997;1997;1;State;AK;88,85507778;88,92806592;172,244849;1,937
02-01-1997;1997;2;State;AK;89,19586563;89,22700233;172,4992057;1,933
03-01-1997;1997;3;State;AK;89,64361962;89,438671;172,8002138;1,932
04-01-1997;1997;4;State;AK;90,10268399;89,53359058;172,875421;1,931
05-01-1997;1997;5;State;AK;90,47880096;89,57162955;172,9488684;1,931
06-01-1997;1997;6;State;AK;90,67613167;89,5994594;172,6786286;1,927
07-01-1997;1997;7;State;AK;90,73458195;89,63690771;172,5354;1,925
08-01-1997;1997;8;State;AK;90,88119195;89,90612936;172,6231231;1,920
09-01-1997;1997;9;State;AK;91,25386418;90,5516719;173,431168;1,915
10-01-1997;1997;10;State;AK;91,72813533;91,16622985;174,2838646;1,912
11-01-1997;1997;11;State;AK;92,05008884;91,75332555;175,1892717;1,909
12-01-1997;1997;12;State;AK;92,09581329;91,99206435;175,5365509;1,908
01-01-1998;1998;1;State;AK;92,00139438;92,08175833;175,4907792;1,906
02-01-1998;1998;2;State;AK;92,05130108;92,16648251;175,6522478;1,906
03-01-1998;1998;3;State;AK;92,39951633;92,30715641;175,9203462;1,906
04-01-1998;1998;4;State;AK;93,03507708;92,54897731;176,163726;1,903
05-01-1998;1998;5;State;AK;93,79085883;92,90659126;176,4093899;1,899
06-01-1998;1998;6;State;AK;94,3813307;93,26391207;176,8703117;1,896
07-01-1998;1998;7;State;AK;94,63317093;93,45098456;176,79071;1,892
08-01-1998;1998;8;State;AK;94,56779881;93,48113959;176,6312974;1,889
09-01-1998;1998;9;State;AK;94,35780719;93,54574227;176,6452572;1,888
10-01-1998;1998;10;State;AK;94,16528446;93,50914809;176,145219;1,884
11-01-1998;1998;11;State;AK;93,99213592;93,6348016;176,1669465;1,881
12-01-1998;1998;12;State;AK;93,79722335;93,69141365;175,9517909;1,878
01-01-1999;1999;1;State;AK;93,71446207;93,83131467;175,8935504;1,875
02-01-1999;1999;2;State;AK;93,90299795;94,08926936;176,3771051;1,875
03-01-1999;1999;3;State;AK;94,46254842;94,45391025;176,9532109;1,873
04-01-1999;1999;4;State;AK;95,31948726;94,89333943;176,5977059;1,861
05-01-1999;1999;5;State;AK;96,08867156;95,23316323;177,1233571;1,860
06-01-1999;1999;6;State;AK;96,60323626;95,47385667;177,5710208;1,860
07-01-1999;1999;7;State;AK;97,02410269;95,77455881;177,3822966;1,852
08-01-1999;1999;8;State;AK;97,35790221;96,13835709;177,6298543;1,848
09-01-1999;1999;9;State;AK;97,42897834;96,49059123;177,5369375;1,840
10-01-1999;1999;10;State;AK;97,20713127;96,46163464;177,1669126;1,837
11-01-1999;1999;11;State;AK;96,9053023;96,53548454;176,9866898;1,833
12-01-1999;1999;12;State;AK;96,73940743;96,68181213;176,8349292;1,829
01-01-2000;2000;1;State;AK;96,68082501;96,84960835;176,6186756;1,824
02-01-2000;2000;2;State;AK;96,72658815;96,95779645;176,0879058;1,816
03-01-2000;2000;3;State;AK;97,02876964;97,05672013;175,2367596;1,806
04-01-2000;2000;4;State;AK;97,58486593;97,18943099;175,579048;1,807
05-01-2000;2000;5;State;AK;98,25202338;97,40634896;175,6625642;1,803
06-01-2000;2000;6;State;AK;98,85405889;97,68897498;175,1491842;1,793
07-01-2000;2000;7;State;AK;99,23228452;97,9117212;175,0403047;1,788
08-01-2000;2000;8;State;AK;99,44359454;98,1343287;175,4382682;1,788
09-01-2000;2000;9;State;AK;99,63160171;98,59270138;175,343939;1,778
10-01-2000;2000;10;State;AK;99,79748925;99,02519583;175,8092985;1,775
11-01-2000;2000;11;State;AK;99,89614788;99,54206272;176,422592;1,772
12-01-2000;2000;12;State;AK;100;100;176,8281787;1,768
01-01-2001;2001;1;State;AK;100,2313012;100,444218;176,6022138;1,758
02-01-2001;2001;2;State;AK;100,6845613;100,9241349;177,0427231;1,754
03-01-2001;2001;3;State;AK;101,4109975;101,4260927;177,8222301;1,753
04-01-2001;2001;4;State;AK;102,318366;101,9169599;178,3789458;1,750
05-01-2001;2001;5;State;AK;103,2744639;102,4146172;178,3400663;1,741
06-01-2001;2001;6;State;AK;104,2076839;102,9973886;178,9511523;1,737
07-01-2001;2001;7;State;AK;105,1014264;103,6811996;180,443861;1,740
08-01-2001;2001;8;State;AK;105,9025966;104,4353818;181,7564186;1,740
09-01-2001;2001;9;State;AK;106,4234575;105,2418643;182,4401105;1,734
10-01-2001;2001;10;State;AK;106,4946814;105,6731207;183,7034382;1,738
11-01-2001;2001;11;State;AK;106,3570921;106,0309145;184,4292766;1,739
12-01-2001;2001;12;State;AK;106,4339276;106,4858394;185,3249776;1,740
01-01-2002;2002;1;State;AK;106,8657595;107,1165188;186,1078685;1,737
02-01-2002;2002;2;State;AK;107,5808154;107,8317526;187,0347806;1,735
03-01-2002;2002;3;State;AK;108,5457232;108,5610674;187,7723309;1,730
04-01-2002;2002;4;State;AK;109,6372764;109,2319259;188,0897003;1,722
05-01-2002;2002;5;State;AK;110,5807962;109,6749681;188,6421672;1,720
06-01-2002;2002;6;State;AK;111,268727;109,9608119;189,0285133;1,719
07-01-2002;2002;7;State;AK;111,7913826;110,2308188;189,0715748;1,715
08-01-2002;2002;8;State;AK;112,1423102;110,5301731;189,0598708;1,710
09-01-2002;2002;9;State;AK;112,3401809;111,0355381;189,6091488;1,708
10-01-2002;2002;10;State;AK;112,4799614;111,6494514;190,2366165;1,704
11-01-2002;2002;11;State;AK;112,6823192;112,383145;191,1702311;1,701
12-01-2002;2002;12;State;AK;113,047264;113,1331754;192,1285084;1,698
01-01-2003;2003;1;State;AK;113,5244635;113,8156836;192,4407546;1,691
02-01-2003;2003;2;State;AK;114,1933203;114,4609866;192,4777447;1,682
03-01-2003;2003;3;State;AK;115,0466074;115,0835704;193,2089815;1,679
04-01-2003;2003;4;State;AK;116,0354694;115,648481;194,899254;1,685
05-01-2003;2003;5;State;AK;117,2906741;116,3616188;196,4227387;1,688
06-01-2003;2003;6;State;AK;118,6439431;117,2324976;197,6766563;1,686
07-01-2003;2003;7;State;AK;119,9032736;118,1523684;198,5770197;1,681
08-01-2003;2003;8;State;AK;120,9441386;119,0999106;199,3015967;1,673
09-01-2003;2003;9;State;AK;121,4487057;119,9530325;200,0785475;1,668
10-01-2003;2003;10;State;AK;121,4727129;120,5809334;201,343421;1,670
11-01-2003;2003;11;State;AK;121,5569366;121,2904206;202,4186326;1,669
12-01-2003;2003;12;State;AK;121,9916032;122,1628356;203,3250576;1,664
01-01-2004;2004;1;State;AK;122,6855951;123,0806226;203,9729339;1,657
02-01-2004;2004;2;State;AK;123,5465014;123,8901574;204,8746383;1,654
03-01-2004;2004;3;State;AK;124,6417051;124,7329743;205,8274075;1,650
04-01-2004;2004;4;State;AK;126,1051193;125,6982354;207,0881782;1,648
05-01-2004;2004;5;State;AK;127,7756995;126,7342833;207,9075245;1,640
06-01-2004;2004;6;State;AK;129,3539396;127,7285711;208,7621731;1,634
07-01-2004;2004;7;State;AK;130,7013703;128,6630024;210,0670158;1,633
08-01-2004;2004;8;State;AK;131,6697846;129,5684346;211,433497;1,632
09-01-2004;2004;9;State;AK;132,1807409;130,5158586;212,306255;1,627
10-01-2004;2004;10;State;AK;132,5554472;131,5953527;212,9403165;1,618
